userId,rank,movieId,title,score
57,2,59014,Superhero Movie (2008),0.0
57,3,3102,Jagged Edge (1985),0.0
57,4,50954,It's a Boy Girl Thing (2006),0.0
57,5,8894,Orca: The Killer Whale (1977),0.0
57,6,141816,12 Chairs (1976),0.0
57,7,82461,Tron: Legacy (2010),0.0
57,8,145,Bad Boys (1995),0.0
57,9,5792,Roger Dodger (2002),0.0
57,10,4879,High Heels and Low Lifes (2001),0.0
58,1,6538,Swimming Pool (2003),0.0
58,2,1998,Exorcist II: The Heretic (1977),0.0
58,3,104069,Louis C.K.: Oh My God (2013),0.0
58,4,2717,Ghostbusters II (1989),0.0
58,5,7479,Watch on the Rhine (1943),0.0
58,6,179815,"Roman J. Israel, Esq. (2017)",0.0
58,7,50064,"Good German, The (2006)",0.0
58,8,26142,Major Dundee (1965),0.0
58,9,103085,Rapture-Palooza (2013),0.0
58,10,93006,"Very Potter Musical, A (2009)",0.0
59,1,148675,North Pole: Open For Christmas (2015),0.0
59,2,136664,Wild Horses (2015),0.0
59,3,504,No Escape (1994),0.0
59,4,3255,"League of Their Own, A (1992)",0.0
59,5,45081,Silent Hill (2006),0.0
59,6,132424,The Longest Ride (2015),0.0
59,7,2422,"Karate Kid, Part III, The (1989)",0.0
59,8,3090,Matewan (1987),0.0
59,9,4086,"Big Easy, The (1987)",0.0
59,10,2056,In Search of the Castaways (1962),0.0
60,1,107338,Dampfnudelblues (2013),0.0
60,2,48744,Shortbus (2006),0.0
60,3,3161,Onegin (1999),0.0
60,4,3516,"Bell, Book and Candle (1958)",0.0
60,5,103107,20 Feet from Stardom (Twenty Feet from Stardom) (2013),0.0
60,6,1088,Dirty Dancing (1987),0.0
60,7,103685,"Field in England, A (2013)",0.0
60,8,5604,"Man in the White Suit, The (1951)",0.0
60,9,25886,Random Harvest (1942),0.0
60,10,45662,"Omen, The (2006)",0.0
61,1,7031,"Real McCoy, The (1993)",0.0
61,2,82852,Little Fockers (2010),0.0
61,3,58972,Nim's Island (2008),0.0
61,4,117109,Too Many Cooks (2014),0.0
61,5,142448,Everest (2015),0.0
61,6,4476,Big Business (1988),0.0
61,7,8446,Sands of Iwo Jima (1949),0.0
61,8,106782,"Wolf of Wall Street, The (2013)",0.0
61,9,4374,Let It Snow (1999),0.0
61,10,103984,"Great Beauty, The (Grande Bellezza, La) (2013)",0.0
62,1,103539,The Spectacular Now (2013),0.0
62,2,1323,Amityville 3-D (1983),0.0
62,3,8016,"Getaway, The (1972)",0.0
62,4,243,Gordy (1995),0.0
62,5,4406,"Man Who Shot Liberty Valance, The (1962)",0.0
62,6,26810,Bad Boy Bubby (1993),0.0
62,7,7104,1941 (1979),0.0
62,8,5338,Full Moon in Blue Water (1988),0.0
62,9,7481,Enemy Mine (1985),0.0
62,10,190207,Tilt (2011),0.0
63,1,1954,Rocky (1976),0.0
63,2,59731,"Bigger, Stronger, Faster* (2008)",0.0
63,3,32799,Maidens in Uniform (Mädchen in Uniform) (1931),0.0
63,4,34397,"Order, The (2001)",0.0
63,5,4069,"Wedding Planner, The (2001)",0.0
63,6,5959,Narc (2002),0.0
63,7,287,Nina Takes a Lover (1994),0.0
63,8,141830,Unbelievable Adventures of Italians in Russia (1974),0.0
63,9,3424,Do the Right Thing (1989),0.0
63,10,6514,Ring of Terror (1962),0.0
64,1,95307,Rock of Ages (2012),0.0
64,2,175705,Themroc (1973),0.0
64,3,173873,Gulliver's Travels (1996),0.0
64,4,118706,Black Sea (2015),0.0
64,5,132618,Kite (2014),0.0
64,6,84944,Rango (2011),0.0
64,7,7257,"Big Bounce, The (2004)",0.0
64,8,8526,Around the World in 80 Days (2004),0.0
64,9,46322,Jet Li's Fearless (Huo Yuan Jia) (2006),0.0
64,10,53972,Live Free or Die Hard (2007),0.0
65,1,7396,Scenes From a Marriage (Scener ur ett äktenskap) (1973),0.0
65,2,49824,Dreamgirls (2006),0.0
65,3,162344,Tom Segura: Mostly Stories (2016),0.0
65,4,8970,Finding Neverland (2004),0.0
65,5,6250,Dreamcatcher (2003),0.0
65,6,48638,Fellini's Casanova (Il Casanova di Federico Fellini) (1976),0.0
65,7,94503,"Decoy Bride, The (2011)",0.0
65,8,167570,The OA,0.0
65,9,5780,Polyester (1981),0.0
65,10,71205,Jennifer's Body (2009),0.0
66,1,88163,"Crazy, Stupid, Love. (2011)",0.0
66,2,7390,Prey for Rock & Roll (2003),0.0
66,3,4802,Operation Petticoat (1959),0.0
66,4,477,What's Love Got to Do with It? (1993),0.0
66,5,60,"Indian in the Cupboard, The (1995)",0.0
66,6,8126,Shock Corridor (1963),0.0
66,7,1733,Afterglow (1997),0.0
66,8,4063,Prelude to a Kiss (1992),0.0
66,9,164226,Maximum Ride (2016),0.0
66,10,116724,You Are the Apple of My Eye (2011),0.0
67,1,3473,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),0.0
67,2,25827,Mr. Deeds Goes to Town (1936),0.0
67,3,8667,A Home at the End of the World (2004),0.0
67,4,1089,Reservoir Dogs (1992),0.0
67,5,140162,Love (2015),0.0
67,6,92535,Louis C.K.: Live at the Beacon Theater (2011),0.0
67,7,97858,Mental (2012),0.0
67,8,6336,Marooned in Iraq (Gomgashtei dar Aragh) (2002),0.0
67,9,48780,"Prestige, The (2006)",0.0
67,10,2882,Jakob the Liar (1999),0.0
68,1,5772,My Dinner with André (1981),0.0
68,2,105,"Bridges of Madison County, The (1995)",0.0
68,3,91337,Play the Game (2009),0.0
68,4,72224,Gentlemen Broncos (2009),0.0
68,5,80880,Stone (2010),0.0
68,6,88345,Mike's New Car (2002),0.0
68,7,117107,Miss Meadows (2014),0.0
68,8,60408,Welcome to the Sticks (Bienvenue chez les Ch'tis) (2008),0.0
68,9,55245,Good Luck Chuck (2007),0.0
68,10,80858,You Again (2010),0.0
69,1,6344,101 Reykjavik (101 Reykjavík) (2000),0.0
69,2,7833,Shadow of the Thin Man (1941),0.0
69,3,157108,Texas - Doc Snyder hält die Welt in Atem (1993),0.0
69,4,5532,Amy's O (a.k.a. Amy's Orgasm) (2001),0.0
69,5,55729,King of California (2007),0.0
69,6,47,Seven (a.k.a. Se7en) (1995),0.0
69,7,334,Vanya on 42nd Street (1994),0.0
69,8,3445,Eyes of Laura Mars (1978),0.0
69,9,80241,Going the Distance (2010),0.0
69,10,8426,Robot Carnival (Roboto kânibauru) (1987),0.0
70,1,64622,"Reader, The (2008)",0.0
70,2,5465,All About Lily Chou-Chou (Riri Shushu no subete) (2001),0.0
70,3,1485,Liar Liar (1997),0.0
70,4,4643,Planet of the Apes (2001),0.0
70,5,129937,Run All Night (2015),0.0
70,6,86668,Louis Theroux: Law & Disorder (2008),0.0
70,7,31193,"Many Adventures of Winnie the Pooh, The (1977)",0.0
70,8,6460,"Trial, The (Procès, Le) (1962)",0.0
70,9,3942,Sorority House Massacre II (1990),0.0
70,10,107069,Lone Survivor (2013),0.0
71,1,3899,Circus (2000),0.0
71,2,5633,Heaven (2002),0.0
71,3,5979,Attack of the Crab Monsters (1957),0.0
71,4,94070,"Best Exotic Marigold Hotel, The (2011)",0.0
71,5,45928,Who Killed the Electric Car? (2006),0.0
71,6,85399,"Big Mommas: Like Father, Like Son (2011)",0.0
71,7,8494,"Cincinnati Kid, The (1965)",0.0
71,8,6460,"Trial, The (Procès, Le) (1962)",0.0
71,9,67361,Echelon Conspiracy (2009),0.0
71,10,190207,Tilt (2011),0.0
72,1,2882,Jakob the Liar (1999),0.0
72,2,135536,Suicide Squad (2016),0.0
72,3,1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",0.0
72,4,4589,Eddie and the Cruisers (1983),0.0
72,5,7260,Latter Days (2003),0.0
72,6,748,"Arrival, The (1996)",0.0
72,7,5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),0.0
72,8,1805,Wild Things (1998),0.0
72,9,31923,"Three Musketeers, The (1973)",0.0
72,10,7238,Ashes and Diamonds (Popiól i diament) (1958),0.0
73,1,75803,Our Family Wedding (2010),0.0
73,2,4459,Alaska: Spirit of the Wild (1997),0.0
73,3,163134,Your Name. (2016),0.0
73,4,120625,The Fool (2014),0.0
73,5,193587,Bungo Stray Dogs: Dead Apple (2018),0.0
73,6,116985,The Longest Week (2014),0.0
73,7,42422,Voices of a Distant Star (Hoshi no koe) (2003),0.0
73,8,161044,Webmaster (1998),0.0
73,9,6305,Fahrenheit 451 (1966),0.0
73,10,5720,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)",0.0
74,1,4014,Chocolat (2000),0.0
74,2,2808,Universal Soldier (1992),0.0
74,3,31445,Employee of the Month (2004),0.0
74,4,8425,Meet the Applegates (1991),0.0
74,5,40962,"Yours, Mine and Ours (2005)",0.0
74,6,122902,Fantastic Four (2015),0.0
74,7,175303,It (2017),0.0
74,8,133771,The Lobster (2015),0.0
74,9,4294,"5,000 Fingers of Dr. T, The (1953)",0.0
74,10,74698,Tooth Fairy (2010),0.0
75,1,114494,Who Am I (Kein System Ist Sicher) (2014),0.0
75,2,4629,Next of Kin (1989),0.0
75,3,90528,This Must Be the Place (2011),0.0
75,4,15,Cutthroat Island (1995),0.0
75,5,741,Ghost in the Shell (Kôkaku kidôtai) (1995),0.0
75,6,26344,French Connection II (1975),0.0
75,7,27850,"Yes Men, The (2003)",0.0
75,8,88267,Winnie the Pooh (2011),0.0
75,9,3727,Near Dark (1987),0.0
75,10,3287,"Tigger Movie, The (2000)",0.0
76,1,4215,Revenge of the Nerds II: Nerds in Paradise (1987),0.0
76,2,95875,Total Recall (2012),0.0
76,3,89586,Phineas and Ferb the Movie: Across the 2nd Dimension (2011),0.0
76,4,2430,Mighty Joe Young (1949),0.0
76,5,26317,Emmanuelle (1974),0.0
76,6,2279,Urban Legend (1998),0.0
76,7,130083,Kidnapping Mr. Heineken (2015),0.0
76,8,6827,It's Pat (1994),0.0
76,9,3511,Ready to Rumble (2000),0.0
76,10,54908,Taxi 4 (2007),0.0
77,1,3177,Next Friday (2000),0.0
77,2,72714,Earthlings (2006),0.0
77,3,577,Andre (1994),0.0
77,4,3823,Wonderland (1999),0.0
77,5,146730,Lost in the Sun (2015),0.0
77,6,391,Jason's Lyric (1994),0.0
77,7,160954,Nerve (2016),0.0
77,8,458,Geronimo: An American Legend (1993),0.0
77,9,1856,Kurt & Courtney (1998),0.0
77,10,1306,Until the End of the World (Bis ans Ende der Welt) (1991),0.0
78,1,762,Striptease (1996),0.0
78,2,86290,American: The Bill Hicks Story (2009),0.0
78,3,594,Snow White and the Seven Dwarfs (1937),0.0
78,4,5267,"Rookie, The (2002)",0.0
78,5,106648,Guilty of Romance (Koi no tsumi) (2011) ,0.0
78,6,127323,Vice (2015),0.0
78,7,45382,Down in the Valley (2005),0.0
78,8,6477,"Song of Bernadette, The (1943)",0.0
78,9,61011,"Walker, The (2007)",0.0
78,10,1446,Kolya (Kolja) (1996),0.0
79,1,7151,Girl with a Pearl Earring (2003),0.0
79,2,2154,How Stella Got Her Groove Back (1998),0.0
79,3,3649,American Gigolo (1980),0.0
79,4,1449,Waiting for Guffman (1996),0.0
79,5,13,Balto (1995),0.0
79,6,1437,"Cement Garden, The (1993)",0.0
79,7,7624,School Ties (1992),0.0
79,8,110591,Oculus (2013),0.0
79,9,5809,Femme Fatale (2002),0.0
79,10,3832,"Black Sabbath (Tre volti della paura, I) (1963)",0.0
80,1,3101,Fatal Attraction (1987),0.0
80,2,31664,Gorgeous (Boh lee chun) (1999),0.0
80,3,56782,There Will Be Blood (2007),0.0
80,4,3365,"Searchers, The (1956)",0.0
80,5,111551,Afflicted (2013),0.0
80,6,135567,Independence Day: Resurgence (2016),0.0
80,7,2941,South Pacific (1958),0.0
80,8,4357,How to Marry a Millionaire (1953),0.0
80,9,6958,"Haunted Mansion, The (2003)",0.0
80,10,4194,I Know Where I'm Going! (1945),0.0
81,1,2501,October Sky (1999),0.0
81,2,4200,Double Impact (1991),0.0
81,3,2010,Metropolis (1927),0.0
81,4,549,Thirty-Two Short Films About Glenn Gould (1993),0.0
81,5,241,Fluke (1995),0.0
81,6,33171,Mysterious Skin (2004),0.0
81,7,65037,Ben X (2007),0.0
81,8,1866,"Big Hit, The (1998)",0.0
81,9,136666,Search Party (2014),0.0
81,10,110669,"Honest Liar, An (2014)",0.0
82,1,3056,Oxygen (1999),0.0
82,2,7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",0.0
82,3,27370,Late Night Shopping (2001),0.0
82,4,7382,I'm Not Scared (Io non ho paura) (2003),0.0
82,5,106873,Evangelion: 3.0 You Can (Not) Redo (2012),0.0
82,6,59947,"Protector, The (1985)",0.0
82,7,1197,"Princess Bride, The (1987)",0.0
82,8,32392,800 Bullets (800 Balas) (2002),0.0
82,9,3198,Papillon (1973),0.0
82,10,43376,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),0.0
83,1,26052,Pickpocket (1959),0.0
83,2,108090,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi) (1996),0.0
83,3,3327,Beyond the Mat (1999),0.0
83,4,6565,Seabiscuit (2003),0.0
83,5,136800,Robot Overlords (2014),0.0
83,6,3251,Agnes of God (1985),0.0
83,7,3814,Love and Death (1975),0.0
83,8,184015,When We First Met (2018),0.0
83,9,166558,Underworld: Blood Wars (2016),0.0
83,10,33499,Monster-in-Law (2005),0.0
84,1,3090,Matewan (1987),0.0
84,2,4147,Nico and Dani (Krámpack) (2000),0.0
84,3,6064,"Harder They Fall, The (1956)",0.0
84,4,4451,Jump Tomorrow (2001),0.0
84,5,1845,Zero Effect (1998),0.0
84,6,34534,Four Brothers (2005),0.0
84,7,8341,Oliver Twist (1948),0.0
84,8,99437,John Dies at the End (2012),0.0
84,9,48043,"Fountain, The (2006)",0.0
84,10,93272,Dr. Seuss' The Lorax (2012),0.0
85,1,4180,Reform School Girls (1986),0.0
85,2,1625,"Game, The (1997)",0.0
85,3,63859,Bolt (2008),0.0
85,4,104129,Man of Tai Chi (2013),0.0
85,5,98623,Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983),0.0
85,6,3965,"Strange Love of Martha Ivers, The (1946)",0.0
85,7,51412,Next (2007),0.0
85,8,121781,Stuart Little 3: Call of the Wild (2005),0.0
85,9,72694,Shrink (2009),0.0
85,10,69640,Public Enemies (2009),0.0
86,1,140110,The Intern (2015),0.0
86,2,90945,"Sign of Four, The (1987)",0.0
86,3,191,"Scarlet Letter, The (1995)",0.0
86,4,1588,George of the Jungle (1997),0.0
86,5,43,Restoration (1995),0.0
86,6,2279,Urban Legend (1998),0.0
86,7,7493,"Three Faces of Eve, The (1957)",0.0
86,8,180987,Ferdinand (2017),0.0
86,9,3471,Close Encounters of the Third Kind (1977),0.0
86,10,25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",0.0
87,1,31700,Because of Winn-Dixie (2005),0.0
87,2,573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",0.0
87,3,40723,Wolf Creek (2005),0.0
87,4,5752,Gregory's Girl (1981),0.0
87,5,68848,"Brothers Bloom, The (2008)",0.0
87,6,3567,Bossa Nova (2000),0.0
87,7,2379,Police Academy 2: Their First Assignment (1985),0.0
87,8,6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",0.0
87,9,2159,Henry: Portrait of a Serial Killer (1986),0.0
87,10,8533,"Notebook, The (2004)",0.0
88,1,31903,Zelary (2003),0.0
88,2,2057,"Incredible Journey, The (1963)",0.0
88,3,39715,American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005),0.0
88,4,3296,To Sir with Love (1967),0.0
88,5,2991,Live and Let Die (1973),0.0
88,6,34450,Miracles - Mr. Canton and Lady Rose (1989),0.0
88,7,2408,Cocoon: The Return (1988),0.0
88,8,104913,Rush (2013),0.0
88,9,114246,"Walk Among the Tombstones, A (2014)",0.0
88,10,102903,Now You See Me (2013),0.0
89,1,1955,Kramer vs. Kramer (1979),0.0
89,2,74458,Shutter Island (2010),0.0
89,3,146,"Amazing Panda Adventure, The (1995)",0.0
89,4,136912,God Loves Caviar (2012),0.0
89,5,5632,Bloody Sunday (2002),0.0
89,6,148592,Just Jim (2015),0.0
89,7,174053,Black Mirror: White Christmas (2014),0.0
89,8,61705,Lakeview Terrace (2008),0.0
89,9,7327,Persona (1966),0.0
89,10,3408,Erin Brockovich (2000),0.0
90,1,4831,Can't Stop the Music (1980),0.0
90,2,5448,Hey Arnold! The Movie (2002),0.0
90,3,121169,The Duke of Burgundy (2014),0.0
90,4,2143,Legend (1985),0.0
90,5,57274,[REC] (2007),0.0
90,6,6821,More American Graffiti (1979),0.0
90,7,162478,Masterminds (2016),0.0
90,8,3508,"Outlaw Josey Wales, The (1976)",0.0
90,9,2023,"Godfather: Part III, The (1990)",0.0
90,10,51084,Music and Lyrics (2007),0.0
91,1,119141,The Interview (2014),0.0
91,2,8800,Code 46 (2003),0.0
91,3,7243,Intolerance: Love's Struggle Throughout the Ages (1916),0.0
91,4,52885,Paprika (Papurika) (2006),0.0
91,5,6280,"Man Apart, A (2003)",0.0
91,6,75816,Women in Trouble (2009),0.0
91,7,5597,Suburban Commando (1991),0.0
91,8,118834,National Lampoon's Bag Boy (2007),0.0
91,9,53140,"Librarian: Quest for the Spear, The (2004)",0.0
91,10,4959,"Affair of the Necklace, The (2001)",0.0
92,1,111617,Blended (2014),0.0
92,2,7352,Wilbur Wants to Kill Himself (2002),0.0
92,3,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.0
92,4,91660,"Darkest Hour, The (2011)",0.0
92,5,86290,American: The Bill Hicks Story (2009),0.0
92,6,1331,Audrey Rose (1977),0.0
92,7,1276,Cool Hand Luke (1967),0.0
92,8,109864,Veronica Mars (2014),0.0
92,9,60979,Batman: Gotham Knight (2008),0.0
92,10,130482,Too Late for Tears (1949),0.0
93,1,4709,Paint Your Wagon (1969),0.0
93,2,68650,Powder Blue (2009),0.0
93,3,44204,Tsotsi (2005),0.0
93,4,43908,London (2005),0.0
93,5,4270,"Mummy Returns, The (2001)",0.0
93,6,93766,Wrath of the Titans (2012),0.0
93,7,142507,Pawn Sacrifice (2015),0.0
93,8,120761,By the Law (1926),0.0
93,9,34542,Grizzly Man (2005),0.0
93,10,5478,Eight Legged Freaks (2002),0.0
94,1,4429,Moby Dick (1956),0.0
94,2,5111,"Good Son, The (1993)",0.0
94,3,83177,Yogi Bear (2010),0.0
94,4,4502,Ernest Saves Christmas (1988),0.0
94,5,5442,V. I. Warshawski (1991),0.0
94,6,1785,King of New York (1990),0.0
94,7,6803,Phenomena (a.k.a. Creepers) (1985),0.0
94,8,4881,"Man Who Wasn't There, The (2001)",0.0
94,9,2597,Lost & Found (1999),0.0
94,10,928,Rebecca (1940),0.0
95,1,4625,Millennium (1989),0.0
95,2,31049,Out Cold (1989),0.0
95,3,117851,Penguins of Madagascar (2014),0.0
95,4,7059,National Velvet (1944),0.0
95,5,6996,Highlander II: The Quickening (1991),0.0
95,6,2614,Chopping Mall (a.k.a. Killbots) (1986),0.0
95,7,3694,"Toxic Avenger, Part II, The (1989)",0.0
95,8,79242,"Kids Are All Right, The (2010)",0.0
95,9,1287,Ben-Hur (1959),0.0
95,10,2674,"Loss of Sexual Innocence, The (1999)",0.0
96,1,55259,"Seeker: The Dark Is Rising, The (2007)",0.0
96,2,160872,Satanic (2016),0.0
96,3,50160,Miss Potter (2006),0.0
96,4,1194,Cheech and Chong's Up in Smoke (1978),0.0
96,5,3244,"Goodbye Girl, The (1977)",0.0
96,6,118696,The Hobbit: The Battle of the Five Armies (2014),0.0
96,7,518,"Road to Wellville, The (1994)",0.0
96,8,7282,"Hip Hop Witch, Da (2000)",0.0
96,9,7048,Nothing to Lose (1997),0.0
96,10,96,In the Bleak Midwinter (1995),0.0
97,1,917,"Little Princess, The (1939)",0.0
97,2,175397,"In the blue sea, in the white foam. (1984)",0.0
97,3,84601,Unknown (2011),0.0
97,4,173925,Seven Sisters (2017),0.0
97,5,4736,Summer Catch (2001),0.0
97,6,30883,Fat Albert (2004),0.0
97,7,1335,Blood Beach (1981),0.0
97,8,158022,Kicking Off (2016),0.0
97,9,129011,Eddie Izzard: Glorious (1997),0.0
97,10,36850,Police Story 2 (Ging chaat goo si juk jaap) (1988),0.0
98,1,6510,"Bodies, Rest & Motion (1993)",0.0
98,2,3275,"Boondock Saints, The (2000)",0.0
98,3,7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",0.0
98,4,8641,Anchorman: The Legend of Ron Burgundy (2004),0.0
98,5,1042,That Thing You Do! (1996),0.0
98,6,5493,In Like Flint (1967),0.0
98,7,36509,"Cave, The (2005)",0.0
98,8,2153,"Avengers, The (1998)",0.0
98,9,103984,"Great Beauty, The (Grande Bellezza, La) (2013)",0.0
98,10,73319,Leap Year (2010),0.0
99,1,80463,"Social Network, The (2010)",0.0
99,2,84799,"Asphyx, The (1973)",0.0
99,3,2734,"Mosquito Coast, The (1986)",0.0
99,4,101895,42 (2013),0.0
99,5,1468,Booty Call (1997),0.0
99,6,5009,Ali (2001),0.0
99,7,104944,Short Term 12 (2013),0.0
99,8,5602,"Ladykillers, The (1955)",0.0
99,9,534,Shadowlands (1993),0.0
99,10,379,Timecop (1994),0.0
100,1,2404,Rambo III (1988),0.0
100,2,5880,Extreme Ops (2002),0.0
100,3,2422,"Karate Kid, Part III, The (1989)",0.0
100,4,40959,"Ice Harvest, The (2005)",0.0
100,5,2500,Jawbreaker (1999),0.0
100,6,6579,"One, Two, Three (1961)",0.0
100,7,3553,Gossip (2000),0.0
100,8,50442,Alpha Dog (2007),0.0
100,9,800,Lone Star (1996),0.0
100,10,105121,Inescapable (2012),0.0
101,1,4442,"Last Dragon, The (1985)",0.0
101,2,412,"Age of Innocence, The (1993)",0.0
101,3,3265,Hard-Boiled (Lat sau san taam) (1992),0.0
101,4,3922,Bikini Beach (1964),0.0
101,5,68554,Angels & Demons (2009),0.0
101,6,8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),0.0
101,7,3211,"Cry in the Dark, A (1988)",0.0
101,8,148592,Just Jim (2015),0.0
101,9,2105,Tron (1982),0.0
101,10,8574,"Claymation Christmas Celebration, A (1987)",0.0
102,1,4835,Coal Miner's Daughter (1980),0.0
102,2,8605,Taxi 3 (2003),0.0
102,3,5424,Harvard Man (2001),0.0
102,4,6217,"Safety of Objects, The (2001)",0.0
102,5,1686,Red Corner (1997),0.0
102,6,1798,Hush (1998),0.0
102,7,4864,Titanica (1992),0.0
102,8,98585,Hitchcock (2012),0.0
102,9,8387,Police Academy: Mission to Moscow (1994),0.0
102,10,2421,"Karate Kid, Part II, The (1986)",0.0
103,1,350,"Client, The (1994)",0.0
103,2,5265,Death to Smoochy (2002),0.0
103,3,2795,National Lampoon's Vacation (1983),0.0
103,4,3401,Baby... Secret of the Lost Legend (1985),0.0
103,5,2142,"American Tail: Fievel Goes West, An (1991)",0.0
103,6,136838,Kiss me Kismet (2006),0.0
103,7,115680,Time Lapse (2014),0.0
103,8,1620,Kiss the Girls (1997),0.0
103,9,2252,Hero (1992),0.0
103,10,161354,Batman: The Killing Joke (2016),0.0
104,1,2488,Peeping Tom (1960),0.0
104,2,8587,Mayor of the Sunset Strip (2003),0.0
104,3,5060,M*A*S*H (a.k.a. MASH) (1970),0.0
104,4,74750,[REC]² (2009),0.0
104,5,103655,R.I.P.D. (2013),0.0
104,6,97836,Here Comes the Boom (2012),0.0
104,7,1955,Kramer vs. Kramer (1979),0.0
104,8,53022,Wheels on Meals (Kuai can che) (1984),0.0
104,9,97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),0.0
104,10,178827,Paddington 2 (2017),0.0
105,1,142366,Cigarette Burns (2005),0.0
105,2,48560,Running With Scissors (2006),0.0
105,3,36276,Hidden (a.k.a. Cache) (Caché) (2005),0.0
105,4,74450,Valentine's Day (2010),0.0
105,5,634,Theodore Rex (1995),0.0
105,6,89586,Phineas and Ferb the Movie: Across the 2nd Dimension (2011),0.0
105,7,590,Dances with Wolves (1990),0.0
105,8,89470,Contagion (2011),0.0
105,9,4409,Shadows and Fog (1991),0.0
105,10,43396,"World's Fastest Indian, The (2005)",0.0
106,1,3663,Puppet Master 4 (1993),0.0
106,2,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.0
106,3,23,Assassins (1995),0.0
106,4,5434,"Sorry, Wrong Number (1948)",0.0
106,5,182731,Pixel Perfect (2004),0.0
106,6,6581,"Private Life of Sherlock Holmes, The (1970)",0.0
106,7,115969,Generation War (2013),0.0
106,8,91653,We Bought a Zoo (2011),0.0
106,9,3660,Puppet Master (1989),0.0
106,10,8957,Saw (2004),0.0
107,1,51709,"Host, The (Gwoemul) (2006)",0.0
107,2,6668,"Road Home, The (Wo de fu qin mu qin) (1999)",0.0
107,3,32600,Eros (2004),0.0
107,4,5752,Gregory's Girl (1981),0.0
107,5,4210,Manhunter (1986),0.0
107,6,69849,Roots (1977),0.0
107,7,3983,You Can Count on Me (2000),0.0
107,8,51255,Hot Fuzz (2007),0.0
107,9,68269,"Young Victoria, The (2009)",0.0
107,10,48416,School for Scoundrels (2006),0.0
